Variable,Mean_0,Median_0,Q1_0,Q3_0,Shapiro_p_0,Mode_0,Mean_1,Median_1,Q1_1,Q3_1,Shapiro_p_1,Mode_1,Levene_p
ATS3i,136293.48394054227,125259.78220182899,105851.31523341374,159497.8078440127,1.125372976529409e-21,104172.31711656452,147841.93380036257,143922.21477830713,112126.40469158966,174107.42905622948,1.9655248555755757e-15,92343.41930416548,0.005364964733010084
ATS4i,155781.8202299539,143737.00845783777,121141.76871891235,181972.68420973574,2.8765828238600286e-21,120602.0068070376,169822.63984166324,165100.03967001464,129484.44039394293,199994.93121542246,1.88457782078595e-15,105438.69659391053,0.013610012861736421
ATS5i,158329.81257264924,145434.5178596569,120591.9321409498,186096.8126667337,2.0860660256397772e-21,108205.94879280367,172366.1709393691,167638.77995732287,130784.91289813397,203395.89819678824,1.1512428939493623e-14,103013.45844557218,0.008429234015346149
ATS6i,174196.34516741772,159249.43240766757,133710.6856396838,204642.65954010084,8.522244752725201e-22,122745.45160218836,190081.67963964003,185879.8735207316,143310.3871855396,225804.1060579804,2.0386136854988748e-15,113182.81996490892,0.005735901653369734
ATS7i,196045.26594196708,179771.79030651329,147993.66517213688,232540.95749410754,4.6869242649387036e-21,181944.74495331923,213725.53127799678,208625.85429445346,159391.77580090176,255151.90340862315,7.807398576888351e-15,121125.00646984177,0.005626808588313909
ATS8i,216144.5446857033,199273.4020726663,163391.2581274034,256830.21692791898,2.5620096531978654e-20,134952.68300816359,235673.2531544294,229211.46668420703,176124.49951668066,280967.1305176591,1.8760519718191112e-14,132045.47532048365,0.006283395821035212
AATS0dv,6.250031414102211,6.245901639344262,5.854961146163491,6.64267040149393,0.010097781728691971,5.351351351351352,6.326979512494844,6.334801762114537,5.951147021758283,6.700982973494821,0.010608565429053562,5.901477832512315,0.9488460085487983
AATS1dv,5.450109663635601,5.430604982206406,5.082575757575757,5.77046004842615,0.0008971516577039587,4.874439461883408,5.521694176518922,5.515418502202643,5.19596373477548,5.843928001822739,0.11389137550426054,4.965346534653466,0.8258706343800735
AATS2dv,4.0618840150901905,4.0367521367521375,3.7741974821854662,4.311354911736107,1.0756549975091547e-06,3.552567237163814,4.124572668177407,4.10379746835443,3.848972368579817,4.390909782732773,0.019040761259956566,3.631720430107527,0.8646219558021717
AATS3dv,3.190462049905545,3.1905424200278163,3.0163521700815155,3.367047260355485,0.3351820967489796,2.8271186440677964,3.25162809158613,3.25,3.081910906982457,3.407257914720711,1.437392471872828e-06,3.0637898686679175,0.45772288439182807
AATS4dv,3.240904192270213,3.242814667988107,3.035763478945297,3.430890835757571,0.004390159455663245,2.816944024205749,3.285013667458909,3.2737967914438504,3.0897339001732007,3.465269841269841,2.958563061810476e-07,2.978723404255319,0.52876751932642
AATS5dv,3.896694317317378,3.8848728246318607,3.634031666556866,4.141819613052409,0.00010532135310860018,3.5130970724191064,3.942565734033334,3.94375,3.7132196969696967,4.172105484442891,0.011546478099886542,3.6849757673667205,0.2373761821464393
AATS6dv,3.2578811118130107,3.2060889929742387,2.959883017345704,3.5444686853107115,8.447764211039452e-10,2.9844398340248963,3.2733627242605783,3.2819055352551088,3.007564372820007,3.54557972721799,1.178325645418212e-05,2.623066104078762,0.15087924925905427
AATS7dv,3.101155020257754,3.0562113546936485,2.7888619644562063,3.36089709397657,4.3657145636653983e-13,2.496909765142151,3.1210101892283397,3.1207614515169544,2.828791873176561,3.3913448477542705,9.890403626625977e-07,2.4876615746180963,0.07323706841698174
AATS8dv,3.147663693735907,3.0907441016333936,2.778422299163672,3.4365534810867255,1.859116348458176e-11,2.4231974921630095,3.1698704197168763,3.1449275362318843,2.8195802505260446,3.487275263949991,2.567532824075677e-07,2.5568445475638053,0.35880924618853516
AATS0d,2.7608620591122457,2.741007194244604,2.673786358568967,2.822354889862308,1.1900582034321652e-15,2.6596491228070174,2.782445659839443,2.769230769230769,2.708491902834008,2.85819193823503,3.591810296158307e-05,2.6206896551724137,0.3529879625508525
AATS1d,3.4275474014911014,3.4053156146179404,3.3301110083256242,3.4920089581106533,4.580202125441567e-17,3.3076923076923075,3.449120815548702,3.4414893617021276,3.361846513550889,3.52838784544634,7.740121598884201e-06,3.227722772277228,0.6963342253579083
AATS2d,3.0383502276297283,3.012295081967213,2.9445142448246022,3.1011451304747393,7.148761281805501e-19,2.87041564792176,3.064336303993653,3.0519911504424777,2.981782760979047,3.1449331926863575,7.03679743636449e-08,2.889784946236559,0.372558911834434
AATS3d,2.556186280300073,2.542372881355932,2.4844502014968333,2.609460580912863,4.2776037403127495e-15,2.406779661016949,2.5753260784332213,2.5724696356275305,2.509579125727802,2.640492321589883,0.00048725879309844143,2.399624765478424,0.7373715575162956
AATS4d,2.481604370953949,2.4696673189823874,2.4125017769088615,2.5264753764753767,7.623488227454765e-17,2.3540090771558244,2.48855471959606,2.4855687606112054,2.4260324456890983,2.5435336866826552,4.230220456821296e-05,2.314589665653495,0.2513099862229199
AATS5d,2.5859190243464933,2.5694799658994034,2.52631753454399,2.6253658597062266,5.830574576866684e-18,2.5069337442218798,2.5982685300263566,2.5960207612456747,2.5458942553199355,2.6394701374549667,5.0987875388908644e-05,2.519524617996604,0.10418702580821479
AATS6d,2.5722308161694114,2.560923242082662,2.5066842000793965,2.6215160530132704,2.3060599783965827e-13,2.537344398340249,2.578388920877981,2.576392719249862,2.5267488459660745,2.629929360924125,6.87628074869273e-08,2.3866666666666667,0.005967322726444201
AATS7d,2.467027693813703,2.442371020856202,2.379218893438625,2.519781619654231,5.120607723864598e-20,2.4184138559708295,2.47027156411803,2.457409568261377,2.400776218590255,2.5244963611056446,2.36557707208933e-16,2.307270233196159,0.0012459745999176591
AATS8d,2.3840219756337238,2.3500874125874125,2.279634146341463,2.446632878054756,1.2414724378202724e-21,2.324368378158109,2.38211274646759,2.359375,2.295453752268512,2.455926545093889,1.0501762545606533e-15,2.1658291457286434,0.04414097710960003
AATS0s,5.476814312376475,5.413841034387436,5.143317260456424,5.787754783510955,8.123181738797152e-11,4.834280303030303,5.502431045488582,5.476971790443294,5.201228070175437,5.758244118382652,1.856848291340684e-08,5.546113847837986,0.6196350364169031
AATS1s,3.1170586168348677,3.1089263420724094,3.0220664589823465,3.202256944444444,8.812471738378044e-05,2.9763328350772293,3.1215414133744557,3.122611967198342,3.028227880658436,3.213238606724522,0.0465588215289674,3.0459295929592956,0.3780742713786268
AATS2s,2.989301047124719,2.9746804326450347,2.8607253086419764,3.1091067159475108,7.61093824460906e-07,3.106180856180858,3.001737174303824,2.9965725393902196,2.865006163187982,3.120308826528634,0.008340931062449224,2.889934289127838,0.5918452741260058
AATS3s,3.031208795016619,3.0176475317575173,2.911348974862265,3.1483829189544537,0.002028925633200477,2.8866959064327466,3.055960090926323,3.0560109289617468,2.9505036278275716,3.1548761838647836,2.3703371323726287e-05,2.981001984126984,0.8261423342147891
AATS4s,3.1549200894588094,3.1293458209167038,3.0393210076377972,3.274557833181251,2.0737811662220658e-05,3.0862828990016857,3.1745124548307184,3.169600138045712,3.0450634082661496,3.2700713998369615,2.046190495248092e-11,2.998986828774063,0.008951415526858344
AATS5s,4.126549726473823,4.091863854595338,3.9519402855782797,4.314750070350014,1.4547521763191502e-07,3.7145605508302975,4.160550780821083,4.154940389217118,3.981333135099102,4.319090985280819,9.83627789941541e-08,4.365355593284288,0.11567280541044452
AATS6s,3.4646472601086713,3.4512392920131023,3.3427472934699187,3.5571195132728506,6.198540545802614e-15,3.2904364154364156,3.469264937844014,3.464248616432524,3.363553411605304,3.5690267205804562,5.8912603212541374e-08,3.54606188466948,0.014368873703025017
AATS7s,3.362514606234331,3.3570605988404405,3.271663415258095,3.4457380917881624,3.6916244443010224e-07,3.1639247943595774,3.3584830319439423,3.353007617546625,3.2622513193647427,3.445057245439682,0.0016710156974947868,3.163271967619794,0.4001617164957588
AATS8s,3.7085990978321117,3.689865079793777,3.5481802579577506,3.8623725837528733,2.530750259963093e-05,3.428597516435355,3.716623968066107,3.704744497753408,3.5588245838958006,3.8756955340081345,0.02788756911246526,3.4328360666534934,0.8007286715875224
AATS0Z,20.98259952223473,20.875399361022364,20.044489525661074,21.75707363502639,4.0830443548172776e-16,19.166023166023166,21.333512983944814,21.08675799086758,20.295151622698057,21.787625183836404,4.20896879109718e-24,19.79310344827586,0.00017996040709399822
AATS1Z,22.28695437256783,22.25831202046036,21.602122376130062,22.888999410551136,0.00019803862534671502,20.95769230769231,22.464958916406424,22.37878787878788,21.820287081339714,23.002232142857142,3.5479962194534027e-10,21.198019801980198,0.08802450287845137
AATS2Z,17.856263934656123,17.788118811881187,17.10252875003917,18.475553316519438,6.469941438921813e-07,16.334029227557412,18.072723240941762,17.967452300785634,17.343896665990396,18.644155016929833,1.744264803165555e-08,16.74462365591398,0.23626684681653456
AATS3Z,14.876042874331235,14.8475073313783,14.333553065260382,15.398407767435462,0.004013916009027238,13.850847457627118,15.111698562513016,15.104166666666666,14.5254414526725,15.519065174647235,1.5027150140526483e-12,14.223264540337711,0.0072170515142683045
AATS4Z,14.616695536926853,14.605911330049262,14.062066841801197,15.136393838560151,2.2822801846483104e-06,13.405446293494705,14.79842400806312,14.736089030206678,14.18151311775473,15.198885243852907,1.5798351978002344e-18,13.533762057877814,4.215327731587708e-05
AATS5Z,16.52272267771805,16.50542299349241,16.018601376272603,17.00426818496096,0.0006671055721399636,15.790960451977401,16.73529846844284,16.64268192968111,16.233155375552283,17.09711741024892,2.9994250408799856e-17,16.774193548387096,0.35558160422930196
AATS6Z,15.727770119160063,15.700959023539669,15.20237523078973,16.228305907335223,3.116956862476593e-05,14.474829931972788,15.866230840489285,15.792127071823204,15.305698423102132,16.31689563954551,1.2762534506684286e-10,14.661040787623065,0.01932612942789628
AATS7Z,15.018304138961962,14.960242587601078,14.409290675265261,15.486826932845677,5.6268724269261503e-11,14.443938012762079,15.18422563509679,15.020750988142293,14.535851901823449,15.617186567586073,2.8515418566717775e-17,13.835390946502057,0.04198030950388312
AATS8Z,14.830516759896598,14.718002081165453,13.997243485414842,15.456865341423352,5.168604667497818e-12,13.285266457680251,14.94899437859657,14.804169298799748,14.080589728372212,15.583298105730503,7.411356950793676e-15,13.663316582914574,0.1718867561822745
AATS0m,82.46052714084037,82.07902291984733,78.66609848144006,85.61035026300763,5.92166194235316e-16,76.22459671748878,83.87838025643204,82.92416903652966,79.67720716558637,85.7303460560318,5.7125295212904416e-24,77.61646921674875,0.00019088645107548843
AATS1m,82.77705731731972,82.7158340966851,79.84535448972787,85.31448777676162,0.0002598821857391428,78.78511920979017,83.51816913098398,83.12719338902147,80.78357285295957,85.9192898936703,1.5437498952183972e-08,78.08780539603963,0.1372636611931869
AATS2m,64.73884486125579,64.46246098754445,61.65588083614369,67.20454050203836,9.84041689596856e-07,64.20440949234694,65.63479235441993,65.2730478101266,62.60718977216285,68.02118836739868,1.5112313206255267e-07,59.3606577025641,0.3199645115254026
AATS3m,52.43653894188009,52.32117726302729,50.31701652439498,54.437790748147954,0.0016555520008167369,50.16549350131578,53.34558076528409,53.239575779527556,51.0062232292013,54.987735046888275,1.7412092126215254e-12,48.599289999999996,0.004215905128063789
AATS4m,51.51859463380783,51.4151330641711,49.375007003577565,53.555308667713476,7.666534341784604e-07,49.62544438389733,52.26835721643547,51.937433578772804,49.841588385918854,53.810560213421894,2.518586051358546e-19,47.67659630546623,5.301276029422195e-05
AATS5m,59.24893807923144,59.15566956101425,57.19447731139238,61.237219312525035,0.000824746806073011,56.319254641807895,60.10366033580284,59.693092015075365,58.08975490586756,61.631218419465924,2.803630398657287e-16,59.934057129240706,0.4465256186221471
AATS6m,55.506731120486066,55.38279520086082,53.29448075058275,57.605192270695724,4.021596608625197e-05,58.27923568653155,56.03315300399227,55.743973737196754,53.76646747996474,58.02283731635406,5.778128433533547e-09,50.609104127407406,0.03641081964588938
AATS7m,52.58354789344158,52.30944516659976,50.076819570543,54.544489364333195,8.737058192326792e-12,50.15669850683682,53.23348719396463,52.542894204428016,50.542566155920866,55.01920536977538,3.0427987445756485e-16,47.475368207133045,0.05962250470775747
AATS8m,52.152506884453615,51.71391345684932,48.70142528229498,54.70216621613771,9.538042777896735e-12,45.787340409874616,52.61665120757113,52.0900013594441,49.06719504659628,55.164884709213986,3.131178576001438e-14,47.37484224623117,0.22107357611904446
AATS0v,186.76234387491309,185.67927204459275,181.6937079923201,190.1932208111935,1.119954995947983e-15,179.41913689922538,188.31128312434882,187.72442424583716,183.6556933546122,193.17086879103422,1.589581960932336e-05,178.24907014535268,0.37849876761971823
AATS1v,235.13922475973567,234.04627662872298,230.35470615976715,238.2889687146453,2.36458275106972e-17,229.40317756544349,236.4296650654305,236.14884656484753,232.34184861464138,240.60655968261784,3.717874894395796e-05,226.47264759635115,0.9219897548592664
AATS2v,186.80682477712804,185.1587178591658,180.77599872507392,190.47975765326262,9.525900587895696e-20,184.18609115985612,188.34450162985223,187.4755794702132,182.97586339236943,193.96124167426166,1.0626363519661468e-07,176.57261994348278,0.9349088671949327
AATS3v,155.7781310632804,155.1587756832905,151.81054000307023,158.7753081035919,3.398948881091891e-12,153.55944198008754,157.38371062377897,157.07311149532538,153.78716137176846,160.96882660678656,0.008492694849030136,149.63780253017183,0.8837500976024614
AATS4v,150.96180182810642,150.62494202263485,146.8384866775296,154.42084538444226,7.200264254200569e-08,148.27513363099055,151.63742172543564,151.83865445200436,147.87433837452141,155.37317339981115,0.0005877897665502177,138.29416298394764,0.19868401258225313
AATS5v,159.9692559519623,159.89709153909985,157.18306727991984,162.5356089885677,0.03159068098236163,157.96200423860932,161.11854976062662,161.11397546948774,158.45100328406855,163.50341363666126,0.04213822585300988,160.37068897695966,0.4019184952892946
AATS6v,159.97986738759548,159.7002268717872,156.94846912767605,162.73457998089503,2.9505620904528336e-06,151.6894286978229,160.80967398664902,160.80089226154357,157.9281332934611,164.08421239455646,0.0004963709082534957,152.02094570241033,0.8529248553910287
AATS7v,156.91737512128265,156.03304836235793,152.96818663203192,159.89860666673314,3.488972579399028e-14,153.95138827201754,157.703989857779,157.1602712179195,154.28079628584226,160.96388579628825,1.5918953370272915e-09,148.9654240729289,0.05504574675283418
AATS8v,152.22812280163672,150.63331018236653,146.7124281655651,155.9453446190262,1.3006801740948133e-18,143.69297656876935,152.57850041083634,151.07157638805901,147.40475794806576,157.02232785524393,1.0667751438248898e-13,142.6608924468462,0.37558256875383755
AATS0se,7.743792404781953,7.738316539534884,7.6833838175438585,7.799475325252817,1.7425267792042301e-06,7.63709965151515,7.749785643246017,7.744021288753798,7.697274226415093,7.793422120193496,2.8831717282755345e-10,7.697274226415093,0.47697394891104494
AATS1se,7.817111090655576,7.814599785365851,7.778010247169808,7.852728850598972,3.2547621195638204e-06,7.744985199999998,7.817547976144171,7.81285712714777,7.774552375182109,7.851642345596019,4.8012118775082387e-08,7.788814772277225,0.0727272904208979
AATS2se,7.675274536856861,7.6700333739130455,7.633898493506493,7.7198398885010455,0.002522461244493847,7.655793438775508,7.682345145300617,7.6773888966942145,7.639893665570373,7.719491546848383,4.109223055751775e-09,7.644351311827954,0.11969649951586846
AATS3se,7.713346915837879,7.70988858465991,7.658039516908211,7.764129861066925,0.001150274202602511,7.644387098305086,7.725193834818711,7.721483538904898,7.6764736285714275,7.765225834874508,1.1902204038220273e-09,7.706721981238275,0.7470544786848661
AATS4se,7.7781229348792085,7.770442710843373,7.733474847880625,7.825625108015968,5.196347482974551e-05,7.764085139664805,7.783646624007737,7.781983241622582,7.7357059711290495,7.820440548132101,1.963760046045934e-13,7.6849325045592725,0.006490739894126011
AATS5se,7.906508330651423,7.904155627573855,7.860965141693637,7.950282226439672,1.1641113102349132e-05,7.855611537750386,7.915243759708188,7.914967178276268,7.870336012600954,7.947450022617125,4.0388369593933085e-13,7.9566428251273384,0.11568558511725396
AATS8se,7.7694618439568535,7.766275687150837,7.722583228457367,7.815152162211982,0.0002926618589026944,7.68095715342764,7.769059163829789,7.766320870337473,7.720249987957152,7.814564597729142,0.0007935634134436136,7.704176854271354,0.23049182634746876
AATS0pe,6.233930280769,6.2287291666666675,6.175459228954134,6.296188786578648,0.0009471249943562151,6.098440154440154,6.240952824293403,6.238341883116883,6.180249514519057,6.295674521080761,1.406625302357538e-06,6.194347290640396,0.5330592210186447
AATS1pe,6.5068679578261905,6.506277027027033,6.463264051392693,6.544970038231383,0.00033405858779832654,6.458547202797208,6.50799053921041,6.504831908831905,6.461571088879414,6.5494182435710835,0.00036952110698660825,6.462702970297035,0.06154841373916775
AATS2pe,6.262657815576217,6.259107432432433,6.211262834602618,6.312116713639764,0.0039917659995816574,6.244141780821919,6.271736261585551,6.265405128205129,6.219052657991326,6.3235487903800625,9.641894764154784e-05,6.177548205128206,0.13244300882863494
AATS3pe,6.207780396478914,6.205813114754097,6.15056632058598,6.264284166450215,0.059788690631449225,6.124887457627119,6.22310340070429,6.223272997032639,6.168978559366133,6.269653213349464,4.2930069117567927e-07,6.160856785714285,0.933334188823898
AATS4pe,6.239508923692757,6.236435607094134,6.187578148958334,6.292375348924529,0.2724965071955918,6.197696499416566,6.245082912519152,6.246425848241825,6.19511523751903,6.290982541421355,2.2946817921526746e-11,6.14435836012862,0.004794017361423463
AATS5pe,6.398189911534999,6.393993054393306,6.349822632840878,6.442241885971951,3.897029822025212e-06,6.347043759630198,6.40867830265497,6.406358670033671,6.3656072808321,6.443102158863008,3.2035315368859757e-13,6.44590646203554,0.12043161090037863
AATS8pe,6.243492290225917,6.238898417985013,6.185276350647538,6.296467968578333,3.302649843032892e-07,6.131587774294672,6.242686301829562,6.2415626213592255,6.1829256492496185,6.297130935841325,5.02115634237728e-07,6.164157035175879,0.962660656357231
AATS0are,6.198164418568608,6.191143699731904,6.134087345548153,6.2639814984602165,0.00033657040034621187,6.058718146718147,6.203903872346808,6.199216438356165,6.141060197891088,6.259767242689897,3.4649956159273276e-06,6.163933990147783,0.5961752448470297
AATS1are,6.3907346362153055,6.3887660550458705,6.344856287009622,6.429649281802675,6.161628409090828e-05,6.306857692307692,6.390320715580275,6.386654471544714,6.34134885182702,6.434855538651652,0.0008237795238317444,6.322104265402843,0.07690550152240937
AATS2are,6.175746187468361,6.1713645569620255,6.123766409795361,6.228001383852316,0.005302233098348425,6.158940410958904,6.184003065530831,6.177388631578948,6.130094855573279,6.232630573133685,7.951089234676712e-05,6.095443589743591,0.123546335762081
AATS3are,6.1544260221056,6.150507121661722,6.093837370068118,6.212990991606777,0.022339823443388043,6.071972542372883,6.168807331862927,6.167621880341883,6.114924045968577,6.216571865808094,4.621511621007757e-07,6.140975234521577,0.9391667161578889
